Name	HMDB_ID
Ala-pro-asn-phe-leu-ala-tyr-pro-arg-leu-NH2	HMDB0040914
a-L-Arabinofuranosyl-(1-&gt;2)-[a-D-mannopyranosyl-(1-&gt;6)]-D-mannose	HMDB0039818
a-L-Arabinofuranosyl-(1-&gt;3)-[a-L-arabinofuranosyl-(1r5)]-L-arabinose	HMDB0041223
a-L-Arabinofuranosyl-(1-&gt;3)-b-D-xylopyranosyl-(1-&gt;4)-D-xylose	HMDB0038865
a-L-Aspartyl-L-phenylalanine	HMDB0000706
Alatanin 1	HMDB0041154
Alatanin 2	HMDB0038826
Alatanin A	HMDB0041165
Alatanin B	HMDB0041164
Alatanin C	HMDB0041163
Albanin A	HMDB0037488
Albanin B	HMDB0034143
Albanin C	HMDB0033756
Albanin D	HMDB0038876
Albanin E	HMDB0038879
Albanin H	HMDB0033754
Albigen a	HMDB0033843
Alcala brand OF levonorgestrel	HMDB0014511
Alcala brand OF tocopherol acetate	HMDB0001492
Alcare hand degermer	HMDB0000108
Alclometasone dipropionate	HMDB0014385
Alclometasone	HMDB0014385
Alcohol, absolute	HMDB0000108
Alcohol, benzyl	HMDB0003119
Alcohol, ethyl	HMDB0000108
Alcohol etilico	HMDB0000108
Alcohol, grain	HMDB0000108
Alcohol	HMDB0000108
Alcohol, phenethyl	HMDB0033944
Alcohol, phenylethyl	HMDB0033944
Alcohols	HMDB0000108
Alcoholum benzylicum	HMDB0003119
Alcon brand OF desonide	HMDB0015389
Alcon brand OF dexamethasone	HMDB0015364
Alcon brand OF fluorometholone	HMDB0014469
Alcool benzylique	HMDB0003119
Alcool ethylique	HMDB0000108
Alcool etilico	HMDB0000108
Alcophobin	HMDB0034335
Aldacol Q	HMDB0033843
Aldactone a	HMDB0014565
Aldactone	HMDB0014565
Aldecin	HMDB0014538
Aldehyde C-11 undecylenic	HMDB0037807
Aldehyde C16 special (misleading)	HMDB0031623
Aldehyde crotonique	HMDB0034233
Aldobiouronic acid b	HMDB0040159
Aldobiouronic acid D3	HMDB0040737
aldo Brand OF beclomethasone dipropionate	HMDB0014538
Aldosine	HMDB0037817
Aldrich	HMDB0034158
Alectrol	HMDB0041372
Alepa-forte	HMDB0040513
Alfacalcidol	HMDB0015504
Alfacalcidolum	HMDB0015504
AlfaD	HMDB0015504
Alfafuran	HMDB0038677
Alfalone	HMDB0038811
Alfa-tox	HMDB0032943
a-L-Fucopyranosyl-(1-&gt;2)-b-D-galactopyranosyl-(1-&gt;2)-D-xylose	HMDB0041222
Algaedyn	HMDB0002659
Algard	HMDB0033956
Algrain	HMDB0000108
Al	HMDB0001247
Al-imidazole	HMDB0001525
a-Linolenate	HMDB0001388
a-Linolenic acid	HMDB0001388
Aliphatic alcohol	HMDB0001881
Alitame anhydrous	HMDB0037324
Alitame	HMDB0037324
Aliud brand OF tocopherol	HMDB0001492
Alizarinate	HMDB0002107
Alizarine yellow	HMDB0002899
Alizarinic acid	HMDB0002107
Alkaloid A6	HMDB0041247
Alkaloid AQC2	HMDB0038595
Alkaloid from ruta angustifolia plant	HMDB0033480
Alkaloid MQ-a3	HMDB0034373
Alkaloid MQ-b2	HMDB0032740
Alkaloid P3?	HMDB0033481
Alkanes, C12-14	HMDB0034284
Alkanes, C9-13	HMDB0039000
Alkanet extract	HMDB0030579
Alkanna red	HMDB0030579
Alkannin	HMDB0030579
Alk-aubs	HMDB0034335
Alkest TW 20	HMDB0037182
Alkohol	HMDB0000108
Alkoholu etylowego	HMDB0000108
Alkox	HMDB0037790
Alkyl(C11)benzenesulfonic acid	HMDB0032549
all-cis-5,8,11,14-Eicosatetraenoate	HMDB0060102
all-cis-5,8,11,14-Eicosatetraenoic acid	HMDB0060102
all-cis-6,9,12-Octadecatrienoate	HMDB0003073
all-cis-6,9,12-Octadecatrienoic acid	HMDB0003073
all-cis-9,12,15-Octadecatrienoate	HMDB0001388
all-cis-9,12,15-Octadecatrienoic acid	HMDB0001388
(all-E)-1,7-bis(4-hydroxyphenyl)-1,4,6-heptatrien-3-one	HMDB0040889
Alleglal	HMDB0041610
Allen and hanburys brand OF beclomethasone dipropionate	HMDB0014538
Allercorb	HMDB0000044
Allergan brand 1 OF fluorometholone	HMDB0014469
Allergan brand 2 OF fluorometholone	HMDB0014469
Allergan brand 3 OF fluorometholone	HMDB0014469
Allergan brand OF diflorasone diacetate	HMDB0014368
Allergan brand OF fluocinolone acetonide	HMDB0014729
Alletone	HMDB0040594
Allicin	HMDB0033963
Alliin	HMDB0033592
Alliin, (L-ala)-isomer	HMDB0033592
Alliin, (L-ala)-(R)-isomer	HMDB0033592
Alliin, (L-ala)-(S)-isomer	HMDB0033592
Allimin	HMDB0033963
Allitin	HMDB0033966
Allitridi	HMDB0033963
Alliumoside A	HMDB0036120
Allium schoenoprasum Anthocyanin-flavonol 3''-acetate	HMDB0035253
Allium schoenoprasum Anthocyanin-flavonol	HMDB0035205
Allivicin	HMDB0037431
Allixin	HMDB0040705
Alloathyriol	HMDB0038715
Allodesmosine	HMDB0040704
(-)-Alloisocitric acid	HMDB0033717
Allolactose (6ci)	HMDB0038489
Allolactose	HMDB0038489
Allopregnan 3 beta ol 20 one	HMDB0062782
Allopregnan-3 beta-ol-20-one	HMDB0062782
Allopregnanolone	HMDB0062782
Allphar brand OF disulfiram	HMDB0034335
all-trans-3,3'-Dihydroxy-b-carotene-4,4'-dione (8ci)	HMDB0002204
all-trans-3,3'-Dihydroxy-beta-carotene-4,4'-dione (8ci)	HMDB0002204
all-trans-(3S,3's)-Astaxanthin	HMDB0002204
all-trans-Astaxanthin	HMDB0002204
all-trans-b-Carotene-4,4'-dione	HMDB0003154
all-trans-beta-Carotene-4,4'-dione	HMDB0003154
all-trans,beta-Carotene-4,4'-dione	HMDB0003154
all-trans-Crocetin di-beta-delta-gentiobiosyl ester	HMDB0002398
all-trans-Crocetin di-beta-D-gentiobiosyl ester	HMDB0002398
all-trans-Lutein	HMDB0003233
all-trans-(+)-Xanthophyll	HMDB0003233
all-trans-β-carotene-4,4'-dione	HMDB0003154
Allura red ac dye	HMDB0032884
Allura red AC	HMDB0032884
Allura red	HMDB0032884
Allyl 1-(allylsulfinyl)propyl disulfide	HMDB0033062
Allyl 2-aminobenzoate	HMDB0037693
Allyl (2E)-3-phenyl-2-propenoate	HMDB0041219
Allyl 2-furancarboxylate	HMDB0036907
Allyl 2-furoate	HMDB0036907
Allyl 3-allylsulfinyl-1-propenyl disulfide	HMDB0033566
Allyl 3-(allylsulfonyl)-1-propenyl disulfide	HMDB0034395
Allyl 3-phenylacrylate	HMDB0041219
Allyl alpha-toluate	HMDB0036905
Allyl anthranilate	HMDB0037693
Allyl benzoate	HMDB0040592
Allylcatechol methylene ether	HMDB0033591
Allyl chloride oxide	HMDB0034232
Allyl cinnamate	HMDB0041219
Allyl cyclohexylacetate	HMDB0040595
Allyl cysteine	HMDB0034323
(Allyldioxy)benzene methylene ether	HMDB0033591
Allyldioxybenzene methylene ether	HMDB0033591
Allyl disulfide	HMDB0033966
Allyl disulphide	HMDB0033966
Allylester kyseliny skoricove	HMDB0041219
Allylestrenol	HMDB0015500
Allylestrenol organon brand	HMDB0015500
Allyl furoate	HMDB0036907
Allyl glucosinolate	HMDB0034070
Allylguaiacol	HMDB0005809
Allyl heptasulfide	HMDB0039458
Allyl hexasulfide	HMDB0039460
Allyl methanethiosulfinate	HMDB0032745
Allyl methyl disulfide	HMDB0041389
Allyl methyl disulphide	HMDB0041389
Allyl methyl pentasulfide	HMDB0036351
Allyl methyl tetrasulfide	HMDB0036350
Allyl methyl trisulfide	HMDB0034416
Allyl methyl trisulphide	HMDB0034416
Allyl monosulfide	HMDB0036491
Allyl O-aminobenzoate	HMDB0037693
Allyloestrenol	HMDB0015500
Allyl pentasulfide	HMDB0039459
Allyl phenylacetate	HMDB0036905
Allyl propyl disulfide	HMDB0033912
Allylpyrocatechol methylene ether	HMDB0033591
Allyl pyromucate	HMDB0036907
Allyl sulfide	HMDB0036491
Allyl sulphide	HMDB0036491
Allyl tetrasulfide, 8ci	HMDB0033202
Allyl thiopropionate	HMDB0037493
Allylthiosulfinate	HMDB0033963
Allylthiosulphinic acid allyl ester	HMDB0033963
(all-Z)-5,8,11,14-Eicosatetraenoate	HMDB0060102
(all-Z)-5,8,11,14-Eicosatetraenoic acid	HMDB0060102
Aloeemodin-chrysophanol bianthrone	HMDB0034037
Aloeemodin-emodin bianthrone	HMDB0034038
Aloe emodin w-acetate	HMDB0033915
Aloesol 7-glucoside	HMDB0040565
Aloesol	HMDB0035712
Aloin a	HMDB0035219
Aloin	HMDB0035219
Aloinoside B	HMDB0035784
Aloinum	HMDB0035219
Aloxiprimum	HMDB0001879
Alpaste rta 030	HMDB0001966
Alpen	HMDB0014559
alpha-(1-Methylethyl)-benzeneacetaldehyde	HMDB0033562
alpha-(1-Methylethyl)benzeneacetaldehyde	HMDB0033562
alpha-(2-Chlorophenyl)-alpha-(4-chlorophenyl)-5-pyrimidinemethanol	HMDB0040599
alpha-(2-Furanylmethylene)-benzeneacetaldehyde	HMDB0036185
alpha-(2-Furanylmethylene)benzeneacetaldehyde	HMDB0036185
alpha-(2-Methylpropylidene)-benzeneacetaldehyde	HMDB0037281
alpha-(2-Methylpropylidene)benzeneacetaldehyde	HMDB0037281
alpha-2-Propen-1-yl-benzeneacetaldehyde	HMDB0035207
alpha-2-Propenyl-benzeneacetaldehyde	HMDB0035207
alpha-2-Propenylbenzeneacetaldehyde	HMDB0035207
alpha-3-N-Acetylgalactosaminyllactose	HMDB0041622
alpha-(3-Phenylpropyl)pyridine	HMDB0036173
alpha-(3-Phenylpropyl)tetrahydrofuran	HMDB0036178
alpha-(5,6-Dimethylbenzimidazolyl)cobamide	HMDB0002174
alpha-Acetophenone	HMDB0033910
alpha-Acetyldigitoxin	HMDB0014652
alpha-Acetylgitaloxin	HMDB0014652
alpha-Acetylthiophene	HMDB0033133
alpha,alpha,alpha,Alpha',alpha',alpha'-hexafluoro-3-oxo-4-aza-5alpha-androst-1-ene-17beta-carboxy-2',5'-xylidide	HMDB0015258
alpha,alpha-Dimethoxy-toluene	HMDB0041326
alpha,alpha-Dimethoxytoluene	HMDB0041326
alpha,alpha-Dimethylallyl alcohol	HMDB0033854
alpha,alpha-Dimethylbenzeneethyl formate	HMDB0036235
alpha,alpha-Dimethylbenzenepropanol acetate	HMDB0034556
alpha,alpha-Dimethylbenzenepropyl acetate	HMDB0034556
alpha,alpha-Dimethylbenzyl 2-methylpropanoate	HMDB0037623
alpha,alpha-Dimethylbenzyl isobutyrate	HMDB0037623
alpha,alpha-Dimethylphenethyl alcohol, butyrate	HMDB0040226
alpha,alpha-Dimethylphenethyl butyrate	HMDB0040226
alpha,alpha-Dimethylphenethyl formate	HMDB0036235
alpha,Alpha'-dimethylpyridine	HMDB0032972
alpha,Alpha'-dithienyl disulfide	HMDB0037173
alpha,Alpha'-lutidine	HMDB0032972
alpha,Alpha'-lutidin	HMDB0032972
alpha-amino-5-oxo-(S)-2(5H)-Isoxazolepropanoic acid	HMDB0034322
alpha-Aminoacrylate	HMDB0003609
alpha-Aminobenzylpenicillin	HMDB0014559
alpha-amino-beta-(Pyrazolyl-N)propionic acid	HMDB0034267
alpha-Aminocyclopropane carboxylic acid	HMDB0036458
alpha-Aminocyclopropanecarboxylic acid	HMDB0036458
(-)-alpha-(Aminomethyl)protocatechuyl alcohol	HMDB0037685
alpha-Aminopimelate	HMDB0034252
alpha-Aminopimelic acid	HMDB0034252
alpha-Aminotoluene	HMDB0033871
alpha-Amyl-beta-phenylacrolein dimethyl acetal	HMDB0036221
alpha-Amyl-beta-phenylacryl 3-methylbutanoate	HMDB0036205
alpha-Amyl-beta-phenylacryl acetate	HMDB0036207
alpha-Amyl-beta-phenylacryl isovalerate	HMDB0036206
alpha-Amylcinnamaldehyde dimethyl acetal	HMDB0036221
alpha-Amylcinnamic alcohol	HMDB0036170
alpha-Amylcinnamic aldehyde dimethyl acetal	HMDB0036221
alpha-Amylcinnamyl acetate	HMDB0036207
alpha-Amylcinnamyl alcohol	HMDB0036170
alpha-Amylcinnamyl formate	HMDB0036206
alpha-Amylcinnamyl isovalerate	HMDB0036205
alpha-Amylcinnamyl isovalerianate	HMDB0036205
alpha-Aspartyllysine	HMDB0004987
alpha-Aspartylphenylalanine	HMDB0000706
alpha-Asp-lys	HMDB0004987
alpha-Benzylidenemethional	HMDB0037166
alpha(beta)-Cyclocitral	HMDB0041011
alpha,beta-Dehydroalanine	HMDB0003609
alpha-(beta-D-Glucopyranosyloxy)-benzeneacetonitrile	HMDB0035022
alpha-(beta-D-Glucopyranosyloxy)benzeneacetonitrile	HMDB0035022
(alpha)-(beta)-Di-dehydroalanine	HMDB0003609
alpha-beta-Di-dehydroalanine	HMDB0003609
alpha,beta-Dihydroxanthohumol	HMDB0035440
(-)-alpha-Bisabolol oxide a	HMDB0038196
alpha-Bisabolol oxide A	HMDB0038196
(-)-alpha-Bisabolol oxide b	HMDB0038197
alpha-Bisabolol oxide B	HMDB0038197
alpha-Bisabolol oxide C	HMDB0038138
alpha-Bisabolol oxide	HMDB0038196
alpha-Butyl-beta-phenylacrolein	HMDB0037292
alpha-Butyl-cinnamaldehyde	HMDB0037292
alpha-Butylcinnamaldehyde	HMDB0037292
alpha-Butylcinnamic aldehyde	HMDB0037292
Alphacalcidol	HMDB0015504
(alpha-Carboxycyclopropyl)glycine, (1R-(1alpha(s*),2alpha))-isomer	HMDB0034442
(alpha-Carboxycyclopropyl)glycine, (1R-(1alpha(s*),2beta))-isomer	HMDB0034442
(alpha-Carboxycyclopropyl)glycine, (1S-(1alpha(r*),2alpha))-isomer	HMDB0034442
(alpha-Carboxycyclopropyl)glycine, (1S-(1alpha(r*),2beta))-isomer	HMDB0034442
(alpha-Carboxycyclopropyl)glycine	HMDB0034442
alpha-(Carboxycyclopropyl)glycine	HMDB0034442
alpha-Catechin	HMDB0001871
alpha-Catechin	HMDB0037954
alpha-Chlorocyclopentanone	HMDB0038659
alpha-Crocin	HMDB0002398
alpha-cyano-3-Phenoxybenzyl (1R,3R)-cis-3-(2,2-dibromovinyl)-2,2-dimethylcyclopropanecarboxylate	HMDB0041866
alpha-Cyanocinnamonitrile	HMDB0038435
alpha-cyano-Toluene	HMDB0034171
alpha -Cyanotoluene	HMDB0034171
alpha-Cyanotoluene	HMDB0034171
alpha-delta-Tocopherol	HMDB0001893
alpha-D-Galacto-beta-D-mannan, (1-4),(1-6)-, acetate	HMDB0040717
alpha-D-Galactopyranose	HMDB0033704
alpha-D-Galactopyranuronosyl-(1-&gt;4)-alpha-D-galactopyranuronosyl-(1-&gt;4)-D-galacturonic acid	HMDB0039751
alpha-D-Galactose	HMDB0033704
ALPHA D-GALACTOSE	HMDB0033704
alpha-D-Gal	HMDB0033704
alpha-D-GalNAc-(1-&gt;3)-beta-D-gal-(1-&gt;4)-beta-D-GLC	HMDB0041622
alpha-D-GLCP-(1-&gt;4)-alpha-D-GLCP	HMDB0037138
alpha-D-GLCP-(1-&gt;6)-alpha-D-GLCP-(1-&gt;4)-D-GLCP	HMDB0029937
alpha-D-Glucopyranosyl-(1-&gt;4)-alpha-D-glucopyranosyl-(1-&gt;6)-D-glucose	HMDB0039707
alpha-D-Glucopyranosyl-(1-&gt;6)-alpha-D-glucopyranosyl-(1-&gt;2)-D-glucose	HMDB0039704
alpha-Dihydrofucosterol	HMDB0000852
alpha D Mannosidase	HMDB0015532
alpha-D-Mannosidase	HMDB0015532
alpha D Mannoside mannohydrolase	HMDB0015532
alpha-D-Mannoside mannohydrolase	HMDB0015532
alpha-D-Xylopyranosyl-(1-&gt;6)-beta-D-glucopyranosyl-(1-&gt;4)-D-glucose	HMDB0039705
alpha-Epichlorohydrin	HMDB0034232
alpha-Ethoxy-2-methoxy-P-cresol	HMDB0037641
alpha-Ethoxy-O-cresol	HMDB0040449
alpha-Ethoxy-P-cresol	HMDB0039956
alpha-Ethyl-2-furanacrolein	HMDB0038355
alpha-Ethylbenzyl butyrate	HMDB0036386
alpha-Ethyl-beta-butylacrolein	HMDB0037150
alpha-Ethyl-furan	HMDB0040587
alpha-Ethylfuran	HMDB0040587
alpha-Ethylfurylacrolein	HMDB0038355
alpha-Ethylglucoside	HMDB0029968
alpha -Ethylidenbenzeneacetaldehyde	HMDB0031619
alpha -Ethylidene benzene acetaldehyde	HMDB0031619
alpha-Ethylidene-benzeneacetaldehyde	HMDB0031619
alpha-Ethylidenebenzeneacetaldehyde	HMDB0031619
alpha -Ethylidene-phenylacetaldehyde	HMDB0031619
alpha -fluoro-16-alpha -Methylcortisol	HMDB0015364
alpha-Furfuraldehyde	HMDB0032914
alpha-Furfuryl mercaptan	HMDB0032915
alpha-Furole	HMDB0032914
alpha-Furyl methyl diketone	HMDB0032920
alpha -Furyl)propenal	HMDB0032918
alpha-Gala-gala-gala	HMDB0039751
AlphaGalNAc(1-&gt;3)betagal(1-&gt;4)betaglc	HMDB0041622
alpha-Gnoscopine	HMDB0033441
alpha-Heptenal	HMDB0033827
alpha-Heptyl-gamma-valerolactone	HMDB0037813
alpha-Hydrojuglone-4-glucoside	HMDB0034242
alpha-Hydrojuglone 4-O-b-D-glucoside	HMDB0034242
alpha-Hydrojuglone	HMDB0032883
alpha-Hydro-omega-hydroxypoly(oxy-1,2-ethanediyl)	HMDB0037790
alpha-Hydro-omega-hydroxypoly(oxyethylene)	HMDB0037790
alpha-Hydroquinone	HMDB0002434
alpha-Hydroxy-1-methyl-1H-indole-3-propanoic acid	HMDB0038338
alpha-Hydroxy-2,6-di-tert-butyl-P-cresol	HMDB0032048
alpha-Hydroxy-5 alpha-pregnan-20-one, 3	HMDB0062782
alpha-Hydroxy-5 beta-pregnan-20-one, 3	HMDB0062782
alpha -Hydroxy-alpha -phenylacetophenone	HMDB0032039
alpha-Hydroxy-alpha-phenylacetophenone	HMDB0032039
alpha-Hydroxy-a-phenylacetophenone	HMDB0032039
alpha-Hydroxybenzeneacetonitrile	HMDB0034666
alpha -Hydroxybenzyl phenyl ketone	HMDB0032039
alpha-Hydroxybenzyl phenyl ketone	HMDB0032039
alpha-Hydroxyisobutyronitrile-beta-D-glucose	HMDB0033699
alpha-Hydroxy-P-xylene	HMDB0041609
.alpha.-hydroxytoluene	HMDB0003119
alpha-Hydroxytoluene	HMDB0003119
alpha-Isobutylidenebenzeneacetaldehyde	HMDB0037281
alpha-Isopropyl-beta-isobutylacrolein	HMDB0037161
alpha-Isopropylphenylacetaldehyde	HMDB0033562
alpha-isothiocyanato-Toluene	HMDB0033969
alpha-Isothiocyanatotoluene	HMDB0033969
alpha-L-Aspartyl-L-phenylalanine	HMDB0000706
alpha-Linolenate	HMDB0001388
alpha Linolenic acid, ammonium salt	HMDB0001388
alpha-Linolenic acid, ammonium salt	HMDB0001388
alpha Linolenic acid, calcium salt	HMDB0001388
alpha-Linolenic acid, calcium salt	HMDB0001388
alpha-Linolenic acid, (e,e,e)-isomer	HMDB0001388
alpha-Linolenic acid, (e,e,Z)-isomer	HMDB0001388
alpha-Linolenic acid, (e,Z,e)-isomer	HMDB0001388
alpha-Linolenic acid, (e,Z,Z)-isomer	HMDB0001388
alpha Linolenic acid	HMDB0001388
Alpha-Linolenic acid	HMDB0001388
alpha Linolenic acid, lithium salt	HMDB0001388
alpha-Linolenic acid, lithium salt	HMDB0001388
alpha Linolenic acid, magnesium salt	HMDB0001388
alpha-Linolenic acid, magnesium salt	HMDB0001388
alpha Linolenic acid, potassium salt	HMDB0001388
alpha-Linolenic acid, potassium salt	HMDB0001388
alpha Linolenic acid, sodium salt	HMDB0001388
alpha-Linolenic acid, sodium salt	HMDB0001388
alpha-Linolenic acid, tin(2+) salt	HMDB0001388
alpha-Linolenic acid, (Z,e,e)-isomer	HMDB0001388
alpha-Linolenic acid, (Z,e,Z)-isomer	HMDB0001388
alpha Linolenic acid, zinc salt	HMDB0001388
alpha-Linolenic acid, zinc salt	HMDB0001388
alpha-Linolenic acid, (Z,Z,e)-isomer	HMDB0001388
alpha-L-Rhamnopyranosyl-(1-&gt;3)-alpha-D-galactopyranosyl-(1-&gt;3)-L-fucose	HMDB0039741
alpha-Malt sugar	HMDB0037138
alpha-Mangostin	HMDB0035796
alpha Mannosidase b	HMDB0015532
alpha Mannosidase	HMDB0015532
alpha-Mannosidase	HMDB0015532
alpha-Mannosidase, lysosomal	HMDB0015532
alpha-Mannosidase, neutral	HMDB0015532
alpha-Methoxy-1H-indole-3-propanoic acid	HMDB0038339
alpha-(Methoxyimino)-N-methyl-2-[[[1-[3-(trifluoromethyl)phenyl]ethoxy]imino]methyl]benzeneacetamide	HMDB0036028
alpha-Methyl-1,3-benzodioxole-5-propanol, acetate	HMDB0038856
alpha-Methyl-2-furanacrolein	HMDB0038176
alpha -Methyl-alpha -methylbutyrolactone	HMDB0035143
alpha-Methyl-benzenebutanal	HMDB0032415
alpha-Methylbenzenebutanal	HMDB0032415
alpha-Methylbenzenemethanol propanoate	HMDB0040287
alpha-Methylbenzyl alcohol, propionate	HMDB0040287
alpha-Methylbenzyl formate	HMDB0037715
alpha-Methylbenzyl propanoate	HMDB0040287
alpha-Methylbenzyl propionate	HMDB0040287
alpha-Methyl-beta-(2-furyl)acrolein	HMDB0038176
alpha-Methylbutanol	HMDB0031599
alpha -Methylbutyrolactone	HMDB0035143
alpha-(methyldithio)Isobutyraldehyde	HMDB0038889
alpha-Methylfurfural	HMDB0033002
alpha-Methylfurylacrolein	HMDB0038176
alpha-Methyl-gamma-butyrolactone	HMDB0035143
alpha -Methyl-laquo gammaraquo -butyrolactone	HMDB0035143
alpha-Methyl-naphthalene	HMDB0032860
alpha-Methylnaphthalene	HMDB0032860
alpha-Methyl naphthalenes	HMDB0032860
alpha -Methyl P-methoxy cinnamic aldehyde	HMDB0037145
alpha -Methylpyrrole	HMDB0033114
alpha-Methylpyrrole	HMDB0033114
alpha-Methylquinoline	HMDB0042004
alpha-Methyltestosterone	HMDB0041925
alpha-Monoacetyldigitoxin	HMDB0014652
alpha-N-Amyl-beta-phenylacryl acetate	HMDB0036207
alpha-N-Amylcinnamal dimethylacetal	HMDB0036221
alpha-N-Amyl cinnamyl acetate	HMDB0036207
alpha-Naphthaleneacetamide	HMDB0032710
alpha-Naphthaleneacetic acid amide	HMDB0032710
alpha -Naphthol orange	HMDB0032886
alpha-Naphthylacetamide	HMDB0032710
(-)-alpha-Narcotine	HMDB0033439
alpha-Narcotine	HMDB0033439
(.+-.)-alpha-narcotine	HMDB0033441
(±)-alpha-Narcotine	HMDB0033441
alpha-N-Butyl-beta-phenylacrolein	HMDB0037292
alpha,omega-Hydroxypoly(ethylene oxide)	HMDB0037790
alpha-Pentylcinnamaldehyde dimethyl acetal	HMDB0036221
alpha-Pentyl cinnamyl acetate	HMDB0036207
alpha-Pentylcinnamyl acetate	HMDB0036207
alpha-Pentylcinnamyl alcohol	HMDB0036170
alpha-Pentylcinnamyl formate	HMDB0036206
alpha-Pentylcinnamyl isovalerate	HMDB0036205
Alphapharm brand OF danazol	HMDB0002835
Alphapharm brand OF spironolactone	HMDB0014565
alpha-Phenyl-2-furanacrolein	HMDB0036185
alpha-Phenylcrotonaldehyde	HMDB0031619
alpha-Phenylisopentanal	HMDB0033562
alpha-Phenylisovaleraldehyde	HMDB0033562
alpha-Phenylpropyl butyrate	HMDB0036386
alpha-Phylloquinone	HMDB0003555
alpha-Phylloquinone	HMDB0015157
alpha-Phytosterol	HMDB0000852
alpha-Pregn-4-en-20-yn-17-ol, 13-ethyl-11-methylene-18,19-dinor-17	HMDB0014449
alpha-Pregnan-20-one, 3 alpha-hydroxy-5	HMDB0062782
alpha-Propylene glycol	HMDB0001881
alpha-Propyleneglycol	HMDB0001881
alpha -Propylene	HMDB0034107
alpha-Pyrrolaldehyde	HMDB0036057
Alpharma brand OF spironolactone	HMDB0014565
(AlphaS)-4-(acetyloxy)-a-ethenylbenzenemethanol	HMDB0041006
(AlphaS)-4-(acetyloxy)-alpha-ethenylbenzenemethanol	HMDB0041005
(AlphaS)-4-(acetyloxy)-alpha-ethenylbenzenemethanol	HMDB0041006
(AlphaS)-4-(acetyloxy)-α-ethenylbenzenemethanol	HMDB0041006
(AlphaS)-a-carboxy-2,3-dihydro-N,N,N-trimethyl-2-thioxo-1H-imidazole-4-ethanaminium inner salt	HMDB0003045
(AlphaS)-alpha-carboxy-2,3-dihydro-N,N,N-trimethyl-2-thioxo-1H-imidazole-4-ethanaminium inner salt	HMDB0003045
(AlphaS)-α-carboxy-2,3-dihydro-N,N,N-trimethyl-2-thioxo-1H-imidazole-4-ethanaminium inner salt	HMDB0003045
alpha Terpinene	HMDB0005806
alpha-Terpinene	HMDB0005806
alpha-Terpinyl cinnamate	HMDB0038050
alpha-Tetrahydrofurfuryl alcohol	HMDB0031175
alpha-thiocyanato-Toluene	HMDB0034273
alpha -Thiocyanatotoluene	HMDB0034273
alpha-Thiocyanatotoluene	HMDB0034273
alpha-Thujaplicin	HMDB0035213
(+)-alpha-Tocopherol	HMDB0001893
alpha-Tocopherol	HMDB0001893
alpha -Toluate	HMDB0035009
.alpha.-toluenol	HMDB0003119
alpha-Toluenol	HMDB0003119
alpha -Tolunitrile	HMDB0034171
alpha-Tolunitrile	HMDB0034171
Alphazurine	HMDB0036785
Alpizarine	HMDB0034410
Alpizarin	HMDB0034410
Alrex	HMDB0015011
Alsiodol	HMDB0015504
Altabax	HMDB0015386
Altana pharma brand OF disulfiram	HMDB0034335
Altan	HMDB0029752
Alter brand OF spironolactone	HMDB0014565
Alterungsschutzmittel ec	HMDB0039531
a-L-threo-4-Hex-4-enopyranuronosyl-D-galacturonic acid	HMDB0039720
Alti-valproic	HMDB0001877
Aluminio	HMDB0001247
Aluminium	HMDB0001247
Aluminum	HMDB0001247
Aluminum tartrate	HMDB0000956
Alvadermo	HMDB0014729
Alvesco	HMDB0015480
AM 3867I	HMDB0034109
Amacid carmoisine b	HMDB0036795
Amacid chrome blue R	HMDB0036795
Amalgum	HMDB0002659
a-Maltose	HMDB0037138
a-Maltosylfructose	HMDB0029930
a-Malt sugar	HMDB0037138
a-Mangostin	HMDB0035796
Amaranth	HMDB0032885
Amaranth R	HMDB0032885
Amaranth S	HMDB0032885
Amblosin	HMDB0014559
AmbsicL14/009	HMDB0040490
Ambush	HMDB0015604
AMCH CPD	HMDB0033434
Amciderm	HMDB0014433
Amcill	HMDB0014559
Amcininide	HMDB0014433
Amcinonida	HMDB0014433
Amcinonide	HMDB0014433
Amcinonidum	HMDB0014433
Amentoflavone 7,4'-dimethyl ether	HMDB0033762
Americanin B	HMDB0037338
Americanin D	HMDB0039601
Americanol A	HMDB0039381
Americanol	HMDB0038494
Americine	HMDB0034441
a-Methoxy-1H-indole-3-propanoic acid	HMDB0038339
a-Methyl-2-furanacrolein, 8ci	HMDB0038176
a-Methyl-2-furanmethanethiol, 9ci	HMDB0039586
a-Methyl-3-furanacrolein, 8ci	HMDB0040638
a-Methylbenzyl butyrate	HMDB0037717
a-Methylbenzyl formate	HMDB0037715
a-Methylbenzyl isobutyrate	HMDB0037716
a-Methyl-b-mercaptopropyl-a'-methyl-b'-hydroxypropyl sulfide	HMDB0037295
a-Methylbutanol	HMDB0031599
a-Methyl-g-butyrolactone	HMDB0035143
a-Methylnaphthalene	HMDB0032860
Amfebutamona	HMDB0001510
Amfebutamone	HMDB0001510
Amfebutamonum	HMDB0001510
Amfipen	HMDB0014559
Amfipen V	HMDB0014559
AMG 1	HMDB0040912
AMG-1	HMDB0040912
Amicar	HMDB0001901
Amid-thin	HMDB0032710
Amikar	HMDB0001901
amino-alpha-Carboline	HMDB0033141
Aminobenzamide	HMDB0033947
Aminobenzyl penicillin	HMDB0014559
Aminobenzylpenicillin	HMDB0014559
