Name	HMDB_ID
Grünenthal brand OF aciclovir sodium salt	HMDB0014925
Grünenthal brand OF buprenorphine	HMDB0015057
Grünenthal brand OF buprenorphine hydrochloride	HMDB0015057
Grünenthal brand OF fluocinolone acetonide	HMDB0014729
Grünenthal brand OF fluocinonide	HMDB0015181
Grunenthal brand OF misoprostol	HMDB0015064
Grünenthal brand OF penicillin g potassium	HMDB0015186
Grünenthal brand OF roxithromycin	HMDB0014916
Grünenthal brand OF streptomycin sulfate	HMDB0015214
Grünenthal brand OF tiaprofenic acid	HMDB0015538
Grunenthal brand OF tramadol hydrochloride	HMDB0014339
Grunwalder brand OF tocopherol	HMDB0001492
Gry brand OF domperidone maleate	HMDB0015315
Gry brand OF etoposide	HMDB0014911
Gry brand OF flutamide	HMDB0014642
Gry brand OF tetrazepam	HMDB0042029
Gry brand OF vinblastine sulfate	HMDB0014710
Grysio	HMDB0014544
GS-4104	HMDB0014343
GS-840	HMDB0014856
GS-DNP	HMDB0062528
GSH-S-DNP	HMDB0062528
GSK Brand OF metaproterenol sulfate	HMDB0014954
GSK Brand OF sumatriptan	HMDB0005037
g Strophanthin	HMDB0015224
g-Strophanthin	HMDB0015224
g-Tocopherol	HMDB0001492
GU 17	HMDB0037316
GU-17	HMDB0037316
Guaiacolate, glycerol	HMDB0004998
Guaiacolglicerinetere	HMDB0004998
Guaiacol glycerol ether	HMDB0004998
Guaiacol glyceryl ether	HMDB0004998
Guaiacurane	HMDB0004998
Guaiacuran	HMDB0004998
Guaiacyl glyceryl ether	HMDB0004998
Guaiamar	HMDB0004998
Guaianesin	HMDB0004998
Guaicol glycerine ether	HMDB0004998
Guaicol glyceryl ether	HMDB0004998
Guaifenesine	HMDB0004998
Guaifenesin	HMDB0004998
Guaiphenesin carbamate	HMDB0014567
Guaiphenesine	HMDB0004998
Guaiphenesin	HMDB0004998
Guaiphenezine	HMDB0004998
Guaiphesin	HMDB0004998
Guanabenz	HMDB0014767
Guanadrel Sulfate	HMDB0014371
Guanadrel sulfuric acid	HMDB0014371
Guanadrel sulphate	HMDB0014371
Guanadrel sulphuric acid	HMDB0014371
Guanadrelum	HMDB0014371
Guanethidine	HMDB0015301
Guanethidine monosulfate	HMDB0015301
Guanethidine monosulphate	HMDB0015301
Guanethidine sulfate (1:1)	HMDB0015301
Guanethidine sulfate (1:2)	HMDB0015301
Guanethidine sulfate (2:1), 14C-labeled	HMDB0015301
Guanethidine sulfate (2:1)	HMDB0015301
Guanethidine sulfate	HMDB0015301
Guanethidine sulphae	HMDB0015301
Guanethidinum	HMDB0015301
Guanetidina	HMDB0015301
Guanfacine	HMDB0015153
Guanfacine hydrochloride	HMDB0015153
Guanfacine monohydrochloride	HMDB0015153
Guanosine 3',5'-bis(diphosphate)	HMDB0059638
Guanosine 3',5'-bis(diphosphoric acid)	HMDB0059638
Guanosine 3' diphosphate 5' diphosphate	HMDB0059638
Guanosine 3'-diphosphate 5'-diphosphate	HMDB0059638
Guanosine 3'-diphosphoric acid 5'-diphosphoric acid	HMDB0059638
GUANOSINE-5',3'-tetraphosphATE	HMDB0059638
GUANOSINE-5',3'-tetraphosphoric acid	HMDB0059638
Guanosine 5' diphosphate 3' diphosphate	HMDB0059638
Guanosine 5'-diphosphate 3'-diphosphate	HMDB0059638
Guanosine 5'-diphosphate,3'-diphosphate	HMDB0059638
Guanosine 5'-diphosphoric acid,3'-diphosphoric acid	HMDB0059638
Guanosine tetraphosphate	HMDB0059638
Guastil	HMDB0014535
Guiatuss	HMDB0004998
Guicitrina	HMDB0014559
Guicitrine	HMDB0014559
Gutron	HMDB0014356
GVG	HMDB0015212
g-Vinyl gaba	HMDB0015212
g-Vinyl-g-aminobutyrate	HMDB0015212
g-Vinyl-g-aminobutyric acid	HMDB0015212
GW 273293	HMDB0014695
GW-506U78	HMDB0015401
GW 572016	HMDB0015388
GW572016	HMDB0015388
GW908 CPD	HMDB0015416
Gynazole-1	HMDB0014777
Gyne-lotrimin 3 combination pack	HMDB0001922
Gyne-lotrimin3 combination pack	HMDB0001922
Gyne-lotrimin 3	HMDB0001922
Gyne-lotrimin3	HMDB0001922
Gyne-lotrimin combination pack	HMDB0001922
Gyne lotrimin	HMDB0001922
Gyne-lotrimin	HMDB0001922
Gynergen	HMDB0014834
Gynix	HMDB0001922
Gynomyk	HMDB0014777
gyno Pervaryl 150	HMDB0015259
gyno-Pervaryl 150	HMDB0015259
gyno Pevaril	HMDB0015259
gyno-Pevaril	HMDB0015259
GynoPevaril	HMDB0015259
gyno Pevaryl	HMDB0015259
gyno-Pevaryl	HMDB0015259
gyno-Terazol	HMDB0014396
gyno-Trosyd	HMDB0015142
H-2-Abz-OH	HMDB0001123
H2dEa	HMDB0004437
H2NC(S)NH2	HMDB0034155
H 376-95	HMDB0015603
H 376/95	HMDB0015603
H 37695	HMDB0015603
H3BO3	HMDB0035731
H3PO4	HMDB0002105
H4EDta	HMDB0015109
H-6-Ahx-OH	HMDB0001901
Habekacin	HMDB0015642
Habeprazole	HMDB0005026
Haberacin	HMDB0015642
Hacip	HMDB0001919
Haelan	HMDB0014984
Hafslund nycomed brand OF demecarium bromide	HMDB0015079
HAG-PC	HMDB0062195
HAGPC	HMDB0062195
Haidr	HMDB0002269
Halad	HMDB0002269
Halamid	HMDB0014854
Halazepam	HMDB0014939
Halcion	HMDB0015034
Haldar	HMDB0002269
Haldol	HMDB0014645
Halfan	HMDB0015349
Haloapor	HMDB0014374
Halobetasol	HMDB0014734
Halobetasol Propionate	HMDB0014734
Halofantrine	HMDB0015349
Halofantrine hydrochloride	HMDB0015349
Halogabide	HMDB0014975
Halomonth	HMDB0015232
Halomycetin	HMDB0014589
Haloperidol	HMDB0014645
Haloperidolum	HMDB0014645
Haloprogin	HMDB0014931
HALOPYRAMINE	HMDB0015690
Halospor	HMDB0014374
Halotestin	HMDB0015316
Halotex	HMDB0014931
Halothane	HMDB0015290
Halothan	HMDB0015290
Halsey drug brand OF butabarbital sodium	HMDB0014382
Halsey drug brand OF chlorpheniramine maleate	HMDB0001944
Halsey drug brand OF prednisone	HMDB0014773
Haltran	HMDB0001925
Halud	HMDB0002269
Hamarin	HMDB0014581
Hameln brand OF sufentanil citrate	HMDB0014846
Hameln brand OF tramadol hydrochloride	HMDB0014339
Hamilton brand OF bethanechol chloride	HMDB0015154
Hamilton brand OF podophyllotoxin	HMDB0015310
HAPA-b	HMDB0041911
Harden-young ester	HMDB0060444
Harmane	HMDB0035196
Harman	HMDB0035196
Harman hydrochloride	HMDB0035196
Harmonyl	HMDB0015221
Harteze	HMDB0001850
Harzol	HMDB0000852
Hatcol DBP	HMDB0033244
Hauck brand OF dicyclomine hydrochloride	HMDB0014942
Hauck brand OF dyphylline	HMDB0014789
Haynon	HMDB0001944
HBO	HMDB0034864
HCL, Atomoxetine	HMDB0014434
HCL, Cimetidine	HMDB0014644
HCL, Cocaine	HMDB0015043
HCL, Cyclizine	HMDB0015307
HCL, Duloxetine	HMDB0014619
HCL, Erlotinib	HMDB0014671
HCL, Metformin	HMDB0001921
HCL, Prasugrel	HMDB0015625
HCL, Prazosin	HMDB0014600
HCL, Ranolazine	HMDB0014388
HCL, Rilpivirine	HMDB0061725
HCL, Vilazodone	HMDB0015637
HCQ	HMDB0015549
HCTZ	HMDB0001928
HCZ	HMDB0001928
HDMTX	HMDB0014703
HD-PAF	HMDB0062195
Head and shoulders	HMDB0015106
H-EAhx-OH	HMDB0001901
Healthsense brand OF gemfibrozil	HMDB0015371
Healthsense brand OF moclobemide	HMDB0015302
Healthsense gemfibrozil	HMDB0015371
Healthsense moclobemide	HMDB0015302
Healthypharm brand OF mebendazole	HMDB0014781
HEDP	HMDB0015210
HEDSPA	HMDB0015210
Hedysaride	HMDB0034410
Hedysarid	HMDB0034410
[He]	HMDB0037238
He	HMDB0037238
Heitrin	HMDB0015293
Helidac	HMDB0015408
Helio	HMDB0037238
Heliopan new	HMDB0061861
Heliton	HMDB0014649
Helium(0)	HMDB0037238
Helium-3	HMDB0037238
Helium-4	HMDB0037238
Helium, compressed	HMDB0037238
Helium	HMDB0037238
Helium, isotope OF mass 3	HMDB0037238
Helmindrax octelmin	HMDB0014868
Helogaphen	HMDB0014618
Helsinn brand OF gliclazide	HMDB0015252
Hematite	HMDB0000692
Hemel	HMDB0014631
Hemigoxine nativelle	HMDB0001917
Hemihydrate apomorphine hydrochloride	HMDB0014852
Hemihydrate, cephalexin	HMDB0014707
Hemihydrate lincomycin monohydrochloride	HMDB0015564
Hemihydrate, nevirapine	HMDB0014383
Hemihydrate paroxetine hydrochloride	HMDB0014853
Hemihydrate, paroxetine hydrochloride	HMDB0014853
Hemineurine	HMDB0032985
Hemisulfate, proflavine	HMDB0015255
Hemiton	HMDB0014714
Hemocaprol	HMDB0001901
Hemoclar	HMDB0014824
Hemomin	HMDB0000607
Hemomycin	HMDB0014352
Hemopar	HMDB0001901
Hennig brand OF allopurinol	HMDB0014581
Hennig brand OF betahistine mesylate	HMDB0015644
Hennig brand OF bezafibrate	HMDB0015465
Hennig brand OF sulpiride	HMDB0014535
Henning berlin brand OF allopurinol	HMDB0014581
Henning berlin brand OF carbimazole	HMDB0014533
Henning berlin brand OF methimazole	HMDB0014901
Henning berlin brand OF protirelin	HMDB0060080
Henning, thiamazol	HMDB0014901
Hepacholine	HMDB0000097
Hepagon	HMDB0000607
Hepastyl	HMDB0059606
Hepavis	HMDB0000607
Hepcovite	HMDB0000607
Hepin	HMDB0001901
Hepsera	HMDB0014856
H-epsilon-Acp-OH	HMDB0001901
Heptabarb	HMDB0015443
Heptabarbital	HMDB0015443
Heptabarbital, monosodium salt	HMDB0015443
Heptabarbitone	HMDB0015443
Heptabarbum	HMDB0015443
Heptadorm	HMDB0015443
Heptaethylene glycol	HMDB0061835
Heptamal	HMDB0015443
Heptamalum	HMDB0015443
Heptaoxotetra-borate(2-)	HMDB0035731
Heptbarbital	HMDB0015443
Heraclin	HMDB0030637
Herbatoxol	HMDB0041830
Herbrand brand OF carbimazole	HMDB0014533
Heriguard	HMDB0003164
Herkal	HMDB0033956
Herkol	HMDB0033956
Hermal brand OF amcinonide	HMDB0014433
Hermes, biotin	HMDB0000030
Hermes brand OF aspartame	HMDB0001894
Hermes brand OF biotin	HMDB0000030
Hermesetas gold	HMDB0001894
Hermes, myo	HMDB0015154
Herpetad	HMDB0014925
Herphonal	HMDB0014864
Herplex liquifilm	HMDB0014394
Herpofug	HMDB0014925
Herpotern	HMDB0014925
Herpoviric	HMDB0014925
Hervert brand OF tocopherol acetate	HMDB0001492
Hesperetate	HMDB0000955
Hesperetic acid	HMDB0000955
(-)-Hesperetin	HMDB0005782
Hesperetin	HMDB0005782
Hesperin	HMDB0005782
Hesperitin	HMDB0005782
Hetacilina	HMDB0014877
Hetacillin, (2S-(2alpha,5alpha,6alpha))-isomer	HMDB0014877
Hetacillin, aluminum salt (3:1), (2S-(2alpha,5alpha,6beta(s*)))-isomer	HMDB0014877
Hetacilline	HMDB0014877
Hetacillin	HMDB0014877
Hetacillin, monopotassium salt, (2S-(2alpha,5alpha,6beta(s*)))-isomer	HMDB0014877
Hetacillin, monosodium salt, (2S-(2alpha,5alpha,6beta))-isomer	HMDB0014877
Hetacillin, monosodium salt, (2S-(2alpha,5alpha,6beta(s*)))-isomer	HMDB0014877
Hetacillinum	HMDB0014877
HET	HMDB0032985
Hetrazan	HMDB0014849
Heumann, acebutolol	HMDB0015324
Heumann brand OF acebutolol hydrochloride	HMDB0015324
Heumann brand OF benzbromarone	HMDB0041834
Heumann brand OF bromazepam	HMDB0015511
Heumann brand OF doxazosin mesylate	HMDB0014728
Heumann brand OF felodipine	HMDB0015158
Heumann brand OF nitrendipine	HMDB0015187
Heumann brand OF procetofen	HMDB0015173
Heumann brand OF terfenadine	HMDB0014486
Heumann brand OF thioctic acid	HMDB0014312
Heumann brand OF tramadol hydrochloride	HMDB0014339
Heumann, felodipin	HMDB0015158
Heumann, fenofibrat	HMDB0015173
Heumann, nitrendipin	HMDB0015187
Hevert brand OF procaine hydrochloride	HMDB0014859
Hewedolor	HMDB0034172
Hewedolor-procain	HMDB0014859
Hexabalm	HMDB0014894
Hexachlorophane	HMDB0014894
Hexachlorophene	HMDB0014894
Hexachlorophenum	HMDB0014894
Hexaclorofeno	HMDB0014894
Hexadecadrol	HMDB0015364
Hexadecane	HMDB0033792
Hexadecyl-paf-acether	HMDB0062195
Hexadekan	HMDB0033792
Hexadrol elixir	HMDB0015364
Hexadrol	HMDB0015364
Hexafen	HMDB0014894
Hexa-germ	HMDB0014894
Hexahydrate, foscarnet sodium	HMDB0014670
hexahydro-2-oxo-1H-thieno(3,4-D)Imidazole-4-pentanoate	HMDB0000030
hexahydro-2-oxo-1H-thieno(3,4-D)Imidazole-4-pentanoic acid	HMDB0000030
hexahydro-2-oxo-[3AS-(3aa,4b,6aa)]-1H-thieno[3,4-D]imidazole-4-pentanoate	HMDB0000030
hexahydro-2-oxo-[3AS-(3aa,4b,6aa)]-1H-thieno[3,4-D]imidazole-4-pentanoic acid	HMDB0000030
hexahydro-2-oxo-[3As-(3alpha,4beta,6alpha)]-1H-thieno[3,4-D]imidazole-4-pentanoate	HMDB0000030
hexahydro-2-oxo-[3As-(3alpha,4beta,6alpha)]-1H-thieno[3,4-D]imidazole-4-pentanoic acid	HMDB0000030
Hexahydropyrazine	HMDB0014730
Hexahydrothymol	HMDB0003352
Hexal brand OF aciclovir	HMDB0014925
Hexal brand OF aciclovir sodium salt	HMDB0014925
Hexal brand OF allopurinol	HMDB0014581
Hexal brand OF amantadine sulfate	HMDB0015051
Hexal brand OF amiodarone hydrochloride	HMDB0015250
Hexal brand OF amitriptyline hydrochloride	HMDB0014466
Hexal brand OF bezafibrate	HMDB0015465
Hexal brand OF bromazepam	HMDB0015511
Hexal brand OF buspirone hydrochloride	HMDB0014633
Hexal brand OF ceftriaxone sodium	HMDB0015343
Hexal brand OF dobutamine hydrochloride	HMDB0014979
Hexal brand OF domperidone maleate	HMDB0015315
Hexal brand OF doxazosin mesylate	HMDB0014728
Hexal brand OF doxorubicin hydrochloride	HMDB0015132
Hexal brand OF felodipine	HMDB0015158
Hexal brand OF fluconazole	HMDB0014342
Hexal brand OF flunitrazepam	HMDB0015510
Hexal brand OF fluspirilene	HMDB0015590
Hexal brand OF flutamide	HMDB0014642
Hexal brand OF gemfibrozil	HMDB0015371
Hexal brand OF levonorgestrel	HMDB0014511
Hexal brand OF maprotiline mesylate	HMDB0015069
Hexal brand OF mepivacaine hydrochloride	HMDB0015096
Hexal brand OF methimazole	HMDB0014901
Hexal brand OF moclobemide	HMDB0015302
Hexal brand OF nicergoline	HMDB0014837
Hexal brand OF nimodipine	HMDB0014537
Hexal brand OF nitrendipine	HMDB0015187
Hexal brand OF phenprocoumon	HMDB0015081
Hexal brand OF piperacillin sodium	HMDB0014464
Hexal brand OF prednisone	HMDB0014773
Hexal brand OF procetofen	HMDB0015173
Hexal brand OF propafenone	HMDB0015313
Hexal brand OF roxithromycin	HMDB0014916
Hexal brand OF sulpiride	HMDB0014535
Hexal brand OF terazosin hydrochloride	HMDB0015293
Hexal brand OF tetrazepam	HMDB0042029
Hexal brand OF thioctic acid	HMDB0014312
Hexal brand OF tramadol hydrochloride	HMDB0014339
Hexal brand OF trazodone hydrochloride	HMDB0014794
Hexal brand OF trihexyphenidyl hydrochloride	HMDB0014520
Hexal brand OF trimipramine	HMDB0014864
Hexal brand OF vancomycin hydrochloride	HMDB0014653
Hexal brand OF vinblastine sulfate	HMDB0014710
Hexal, domperidon	HMDB0015315
Hexalen	HMDB0014631
Hexalense	HMDB0001901
Hexal, fenofibrat	HMDB0015173
Hexal, nimodipin	HMDB0014537
Hexal, thiamazol	HMDB0014901
Hexamethylen bisacetamide	HMDB0041901
Hexamethylene bisacetamide	HMDB0041901
HEXAMETHYLENEBISACETAMIDE	HMDB0041901
Hexamethylenediacetamide	HMDB0041901
HEXAMETHYLMELAMINE	HMDB0014631
Hexaplas m/b	HMDB0033244
Hexascrub	HMDB0014894
Hexasodium salt suramin	HMDB0015582
Hexasoptin	HMDB0001850
Hexasoptin retard	HMDB0001850
Hexastat	HMDB0014631
Hexenal	HMDB0015444
Hexide	HMDB0014894
Heximar win care	HMDB0015567
Hexinawas	HMDB0014631
Hexobarbital	HMDB0015444
Hexobarbital, sodium	HMDB0015444
Hexobarbitone	HMDB0015444
Hexylcaine	HMDB0014616
Hexylcaine hydrochloride	HMDB0014616
Heyl brand OF tocopherol acetate	HMDB0001492
HIA	HMDB0015086
Hi-alarzin	HMDB0005005
Hi-alazin	HMDB0005005
Hibernyl	HMDB0041984
HiCee	HMDB0000044
Hidralazina	HMDB0015400
Hidril	HMDB0001928
Hidrochlortiazid	HMDB0001928
Hidroclorotiazida	HMDB0001928
Hidrocodona	HMDB0015091
Hidrocortamato	HMDB0014907
Hidroflumetiazid	HMDB0014912
Hidromedin	HMDB0015039
Hidromorfona	HMDB0014472
Hidroquilaude	HMDB0002434
Hidroquin	HMDB0002434
Hidroquinona isdin	HMDB0002434
Hidroronol	HMDB0001928
Hidrotiazida	HMDB0001928
Hidroxicarbamida	HMDB0015140
Hidroxicloroquina	HMDB0015549
Hidroxizina	HMDB0014697
Higenamine	HMDB0033103
Higenamine hydrobromide, (+-)-isomer	HMDB0033103
Higenamine hydrochloride, (S)-isomer	HMDB0033103
Higenamine oxalate (1:1), (+-)-isomer	HMDB0033103
Higenamine, tartrate (1:1), R-(r*,r*)-(+-)-isomer	HMDB0033103
Hill brand OF fluocinolone acetonide	HMDB0014729
Himecromona	HMDB0059622
Him	HMDB0001525
Hinetoless	HMDB0000108
Hiochic acid	HMDB0059629
Hipericina	HMDB0034271
Hiperlex	HMDB0014635
Hipertene	HMDB0041907
Hipnax	HMDB0015534
Hipokinon	HMDB0014520
Hipres	HMDB0001924
Hipsal	HMDB0015534
Hipurik	HMDB0041834
Hirsutrin	HMDB0037362
Hisfedin	HMDB0014486
Hismanal	HMDB0014775
Hissuflux	HMDB0001933
Histalog	HMDB0014417
Histaloran	HMDB0005000
Histametizyn	HMDB0014875
Histamine dihydrochloride	HMDB0060263
Histamine hydrochloride	HMDB0060263
Histaminos	HMDB0014775
Histamium	HMDB0060263
Histantin	HMDB0014930
Histapyridamine	HMDB0015557
Histex CT	HMDB0014886
Histex I-e	HMDB0014886
Histex PD	HMDB0014886
Histodil	HMDB0014644
Hittorf'S phosphorus	HMDB0001315
Hittorf'S phosphorus	HMDB0034790
Hivid	HMDB0015078
HIVID roche	HMDB0015078
HL-Dex	HMDB0015364
Hlorogenate	HMDB0003164
Hlorogenic acid	HMDB0003164
HMBA	HMDB0041901
HMBP CPD	HMDB0015497
HMF	HMDB0034355
HMM	HMDB0014631
HMPDP	HMDB0015417
HMS	HMDB0014398
HMS Liquifilm	HMDB0014398
HMS Suspension	HMDB0014398
HN2	HMDB0015025
HOCA	HMDB0034335
HO-CH2-CH2-OH	HMDB0037790
HOCH2CH(OH)CH3	HMDB0001881
HOCH2CH(OH)Me	HMDB0001881
HOE 140	HMDB0015624
HOE-140	HMDB0015624
Hoe 280	HMDB0015296
Hoe-280	HMDB0015296
HOE 296b	HMDB0015319
HOE-296b	HMDB0015319
HOE 296	HMDB0015319
HOE-296	HMDB0015319
HOE 490	HMDB0014367
HOE-490	HMDB0014367
HOE 498	HMDB0014324
HOE-498	HMDB0014324
HOE 777	HMDB0015262
HOE-777	HMDB0015262
Hoe893d	HMDB0015447
Hoe 893D	HMDB0015447
Hoe-893D	HMDB0015447
HOE 946	HMDB0014824
HOE-946	HMDB0014824
HOE bay 946	HMDB0014824
HOE-bay 946	HMDB0014824
HOE-bay-946	HMDB0014824
Hoechst 140	HMDB0015624
Hoechst-140	HMDB0015624
Hoechst brand OF amfepramone hydrochloride	HMDB0015072
Hoechst brand OF cefotaxime sodium	HMDB0014636
Hoechst brand OF desoximetasone	HMDB0014687
Hoechst brand OF dicyclomine hydrochloride	HMDB0014942
Hoechst brand OF felodipine	HMDB0015158
Hoechst brand OF flavoxate hydrochloride	HMDB0015279
Hoechst brand OF gestrinone	HMDB0002720
Hoechst brand OF glimepiride	HMDB0014367
Hoechst brand OF lansoprazole	HMDB0005008
Hoechst brand OF leflunomide	HMDB0015229
Hoechst brand OF nilutamide	HMDB0014803
Hoechst brand OF prednisone	HMDB0014773
Hoechst brand OF probucol	HMDB0015537
Hoechst brand OF quinine sulfate	HMDB0014611
Hoechst brand OF ramipril	HMDB0014324
Hoechst brand OF roxithromycin	HMDB0014916
Hoechst brand OF sulpiride	HMDB0014535
Hoechst brand OF terfenadine	HMDB0014486
Hoechst brand OF tiaprofenic acid	HMDB0015538
Hoechst brand OF tolbutamide	HMDB0015256
Hoechst brand OF trandolapril	HMDB0014660
Hoechst brand OF vigabatrin	HMDB0015212
Hoffman la roche brand OF ceftriaxone sodium	HMDB0015343
Hoffman-la roche brand OF ceftriaxone sodium	HMDB0015343
Hoffman la roche brand OF flumazenil	HMDB0015336
Hoffman-la roche brand OF flumazenil	HMDB0015336
Hoffman-la roche brand OF zalcitabine	HMDB0015078
Hoffmann la roche brand OF acitretin	HMDB0014602
Hoffmann-la roche brand OF acitretin	HMDB0014602
Hoffmann la roche brand OF mefloquine hydrochloride	HMDB0014502
Hoffmann-la roche brand OF mefloquine hydrochloride	HMDB0014502
Hoffmann la roche brand OF moclobemide	HMDB0015302
Hoffmann-la roche brand OF moclobemide	HMDB0015302
Hoffmann-la roche brand OF orlistat	HMDB0015215
Hogil brand 1 OF chlorpheniramine maleate	HMDB0001944
Hogil brand 2 OF chlorpheniramine maleate	HMDB0001944
Hokustar HP	HMDB0014868
Hold	HMDB0001920
Holodorm	HMDB0038854
Holoxan	HMDB0015312
Holsten brand OF maprotiline hydrochloride	HMDB0015069
Holsten brand OF primidone	HMDB0014932
Homberg'S salt	HMDB0035731
Homocodeine	HMDB0041984
Homolle'S digitalin	HMDB0001917
Homosalicylate	HMDB0002390
Homosalicylic acid	HMDB0002390
Homosildenafil	HMDB0005039
Horacort	HMDB0015353
Hordenine	HMDB0004366
Hordenine hydrochloride	HMDB0004366
Hordenine sulfate (1:1)	HMDB0004366
Hordenine sulfate (2:1)	HMDB0004366
Hordenin	HMDB0004366
Hordetin	HMDB0004366
Horizon brand OF tacrine hydrochloride	HMDB0014526
Hormitol	HMDB0001850
Hormocline	HMDB0000097
Hormona brand OF albendazole	HMDB0014659
Hormona brand OF lansoprazole	HMDB0005008
Hormosan brand OF amantadine sulfate	HMDB0015051
Hormosan brand OF buspirone hydrochloride	HMDB0014633
Hormosan brand OF dihydroergotamine mesylate	HMDB0014465
Hormosan brand OF fluspirilene	HMDB0015590
Hormosan brand OF nefazodone hydrochloride	HMDB0015280
Hormosan brand OF nicergoline	HMDB0014837
Hormosan brand OF spironolactone	HMDB0014565
Hormosan brand OF sulpiride	HMDB0014535
Horner brand OF allopurinol	HMDB0014581
Hosbon brand OF amorbarbital	HMDB0015440
Hospira brand OF dexmedetomidine hydrochloride	HMDB0014771
Houdé brand OF amobarbital sodium	HMDB0015440
Hoyer brand OF desmopressin acetate	HMDB0014260
HPMPC	HMDB0014513
HR 810	HMDB0041852
HRA brand 1 OF levonorgestrel	HMDB0014511
HRA brand 2 OF levonorgestrel	HMDB0014511
HSDB 3219	HMDB0014989
HSDB 6546	HMDB0014587
HSDB 7433	HMDB0014343
HSDB 7607	HMDB0014900
HSM	HMDB0060263
HTM	HMDB0014631
Huberdina	HMDB0001919
Hubermizol	HMDB0014775
HU	HMDB0015140
Humatin	HMDB0015490
Huma zolamide	HMDB0014957
Huma-zolamide	HMDB0014957
HumaZolamide	HMDB0014957
Humex	HMDB0005032
Humex	HMDB0015171
Humibid	HMDB0004998
Humorsol	HMDB0015079
Hungazin	HMDB0041830
Hungazin PK	HMDB0041830
Hurricaine	HMDB0004992
Hustosil	HMDB0004998
H, Vitamin	HMDB0000030
HWA 486	HMDB0015229
HWA-486	HMDB0015229
HXM	HMDB0014631
Hyanthelmix	HMDB0034229
Hybee	HMDB0000235
Hybrin	HMDB0000044
Hycamtamine	HMDB0015164
Hycamtin	HMDB0015164
Hychotine	HMDB0014697
Hycodan	HMDB0015091
Hycon	HMDB0015091
Hydantol	HMDB0014397
Hydiphen	HMDB0015372
Hydrafuca	HMDB0062269
Hydralazine	HMDB0015400
Hydralazine hydrochloride	HMDB0015400
Hydralazine mono hydrochloride	HMDB0015400
Hydralazine mono-hydrochloride	HMDB0015400
Hydralazin	HMDB0015400
Hydralazinum	HMDB0015400
Hydrallazine	HMDB0015400
Hydrallazin	HMDB0015400
Hydrastis	HMDB0002269
Hydrate, atorvastatin calcium	HMDB0005006
Hydrate, chloral	HMDB0060451
Hydrate, cilazapril	HMDB0015433
Hydrate, methotrexate	HMDB0014703
Hydrate, proterelin tartrate	HMDB0060080
Hydrate, trimetrexate	HMDB0015288
Hydrazide	HMDB0015086
Hydrazide, isonicotinic acid	HMDB0015086
Hydrazid	HMDB0015086
Hydrazinophthalazine	HMDB0015400
Hydrazone 1(2H)-phthalazinone	HMDB0015400
Hydrea	HMDB0015140
Hydrex	HMDB0001933
Hydril	HMDB0001928
hydro-Aquil	HMDB0001928
Hydrobromide, benzocaine	HMDB0004992
Hydrobromide, dextromethorphan	HMDB0001920
Hydrobromide, dobutamine	HMDB0014979
Hydrobromide, fenoldopam	HMDB0014938
Hydrobromide, naloxone	HMDB0015314
Hydrobromide, vecuronium	HMDB0015432
Hydrochinone	HMDB0002434
Hydrochinon	HMDB0002434
Hydrochloride, acebutolol	HMDB0015324
Hydrochloride, alpha-methyltyrosine	HMDB0014903
Hydrochloride, amantadine	HMDB0015051
Hydrochloride, amiloride	HMDB0014732
Hydrochloride, amiodarone	HMDB0015250
Hydrochloride, amodiaquine	HMDB0014751
Hydrochloride, anhydrous amiloride	HMDB0014732
Hydrochloride anhydrous, apomorphine	HMDB0014852
Hydrochloride, anhydrous apomorphine	HMDB0014852
Hydrochloride anhydrous, ciprofloxacin	HMDB0014677
Hydrochloride anhydrous, paroxetine	HMDB0014853
Hydrochloride anhydrous, remoxipride	HMDB0014553
Hydrochloride anhydrous, triprolidine	HMDB0014571
Hydrochloride anhydrous, vardenafil	HMDB0015000
Hydrochloride, antazoline	HMDB0015689
Hydrochloride, aphrodine	HMDB0015464
Hydrochloride, apomorphine	HMDB0014852
Hydrochloride, atomoxetine	HMDB0014434
Hydrochloride, benzocaine	HMDB0004992
Hydrochloride, betahistine	HMDB0015644
Hydrochloride, betaine	HMDB0059606
Hydrochloride, betaxolol	HMDB0014341
Hydrochloride, biperiden	HMDB0014948
Hydrochloride, bisoprolol	HMDB0014750
Hydrochloride, bupivacaine	HMDB0014442
Hydrochloride, buprenorphine	HMDB0015057
Hydrochloride, buspirone	HMDB0014633
Hydrochloride, cefmenoxime	HMDB0014412
Hydrochloride, cefotiam	HMDB0014374
Hydrochloride, cephalexin	HMDB0014707
Hydrochloride, chlorpromazine	HMDB0014620
Hydrochloride, cimetidine	HMDB0014644
Hydrochloride, cinacalcet	HMDB0015147
Hydrochloride, ciprofloxacin	HMDB0014677
Hydrochloride, clindamycin	HMDB0015321
Hydrochloride, clomiphene	HMDB0015020
Hydrochloride, clomipramine	HMDB0015372
Hydrochloride, clonidine	HMDB0014714
Hydrochloride, cocaine	HMDB0015043
Hydrochloride, cyclizine	HMDB0015307
Hydrochloride, daunorubicin	HMDB0014832
Hydrochloride, dexfenfluramine	HMDB0015322
Hydrochloride, dexmedetomidine	HMDB0014771
Hydrochloride, dexmethylphenidate	HMDB0015647
Hydrochloride, dexrazoxane	HMDB0014524
Hydrochloride, dextromethorphan	HMDB0001920
Hydrochloride, dicyclomine	HMDB0014942
Hydrochloride, diethylpropion	HMDB0015072
